Model,item_upc,quantity,Products_price
HR-81719,5060779231680,10,21
EEC41586-GR-OS,763036313253,0,14.95
PJ139-58,827160115005,38,10.5
EH2065-BK-S0,763036313413,12,11.2125
EH2065-BK-M0,763036313420,7,11.2125
EH2065-BK-L0,763036313437,12,11.2125
EH2065-BK-X0,763036313444,8,11.2125
EH70152-BK-L0,763036316056,6,8.9625
EH70152-BK-X0,763036316063,9,8.9625
BL14510,819835026716,14,6.23
BL14511,819835026709,26,6.23
BL14519,819835026723,26,6.167
BL14512,819835027560,32,6.23
BL12700,819835026730,23,7.924
BL12701,819835026747,29,7.917
BL12709,819835026754,21,7.917
BL12712,819835027577,30,7.924
BL51700,819835026891,24,4.41
BL51501,819835026839,7,8.26
BL51709,819835026907,41,4.41
BL51600,819835026853,35,6.902
BL51601,819835026860,25,6.902
BL82104,819835027669,23,13.419
BMS46825,677613468253,0,36.75
BMS88022,677613880222,3,35.02
BMS87121,677613871213,0,22.79
BMS89121,677613891211,0,26.88
FE-SH-800A-03,663546903800,7,37.5
FE-SH-800A-07,663546903817,13,37.5
FE-SH-800A-37,663546904043,18,37.5
FE-SH-801A-03,663546903824,14,32
FE-SH-801A-07,663546903831,2,32
FE-SH-801A-37,663546904050,2,32
FE-SH-802A-03,663546903848,14,44
FE-SH-802A-07,663546903855,7,44
FE-SH-802A-37,663546904067,11,44
FE-SH-804N-03,663546903862,11,37.5
FE-SH-804N-07,663546903879,15,37.5
FE-SH-805N-07,663546903893,22,32
FE-SH-806N-03,663546903909,3,44
FE-SH-807C-03,663546903923,12,37.5
FE-SH-808C-03,663546903947,24,32
FE-SH-809C-03,663546903961,9,44
FE-SH-809C-07,663546903978,17,44
FE-SH-810J-07,663546903992,6,31
FE-SH-811J-07,663546904012,16,28
FE-SH-812J-03,663546904029,25,26.5
FE-SH-812J-07,663546904036,21,26.5
C22129-NV-X0,883124178288,2,18.15
C22134-BK-X0,883124179070,6,7.15
C22106-BK-S0,883124178646,2,13.2
LW-037,4890808249307,22,112.5
EDCHUE009,8719934002685,3,30.275
CG-MKHA-003,4890808208571,0,15
EN-RS-9260,844477019260,14,34.99
EN-RS-9239,844477019239,17,63.99
EN-RS-9741,844477019741,10,39.99
EN-RS-9192,844477019192,14,79.99
EN-RS-9291,844477019291,7,30.99
EN-RS-9482,844477019482,24,17.99
EN-RS-9499,844477019499,23,17.99
EN-RS-9253,844477019253,3,45.99
EN-BP-9284,844477019284,20,38.99
EN-RS-8812,844477018812,7,46.99
ZE-MS-9406,844477019406,19,25.99
GX-RS-8874,844477018874,11,47.99
PLB87001,802991611711,0,12
PLB87005,612608642317,8,12
PLB87002,802991611728,21,12
PLB75851,802991614149,2,5
PLB75853,802991614194,8,7.5
PLB75858,612608641815,0,7.5
WS90442,713079904420,22,6.19
WS90444,713079904444,40,8.99
OLL6211665-PH-X2,841143199196,1,20
OLL6211665-PH-X4,841143199202,5,20
OLL5411459-RSE-L0,841143199646,5,23
OLL5411459-RSE-X0,841143199677,1,23
VD-GL3212,812024033212,10,51.73
VD-GL3250,812024033250,8,70.97
VD-GL3014,812024033014,12,58.21
VD-GL3977,812024033977,11,21.82
VD-GL4127,812024034127,20,6.99
VD-GL4158,812024034158,14,54.12
BMS56216,677613562166,0,14.7
BMS56219,677613562197,0,14.7
STH11381-BL-X0,840091726300,1,16.8
STH11389-BK-L0,840091727017,3,17.1
NOBT-W81MG,9342851003146,22,45
STH11402-BK-X0,840091727987,1,16.55
STM11426-BK-OQ,840091729011,16,16.8
STM11426-RD-OQ,840091729028,7,16.8
STH11394-RD-L0,840091727413,5,17.35
STH11394-RD-X0,840091727420,11,17.35
VHIT135,860003633809,105,50.35
DL51000,813324020049,8,8.75
SE0439-05,716770101525,21,9.6
SE0004-39,716770101167,17,12.75
SE0004-40,716770101174,48,12.75
EB-HSBN004,810040294297,25,15
RR1164-BK-SM,196018141085,7,4
RR1164-BK-ML,196018141078,7,4
RR1164-PK-SM,196018141108,13,4
RR1164-PK-ML,196018141092,12,4
RR1167-BK-ML,196018141191,8,5
RR53026-BK-SM,196018141306,68,5.85
RR53026-BK-ML,196018141290,98,5.85
RR53025-BK-SM,196018141283,58,6.5
RR53025-BK-ML,196018141276,90,6.5
RR53027-BK-SM,196018141320,49,4.55
RR53027-BK-ML,196018141313,63,4.55
SE2617-10,716770101112,12,11.45
RR53028-BK-SM,196018138733,76,5.2
RR53028-BK-ML,196018138726,76,5.2
RR7098-BK-OS,196018138740,51,4.55
RR51013-BK-SM,196018138719,43,7.15
RR51013-BK-ML,196018138702,68,7.15
SE4410-62,716770101273,11,19.6
SE0912-35,716770098764,2,12.75
SE0912-36,716770098771,3,12.75
DJ0690-34,782421082833,4,13.07
DJ0690-36,782421082857,15,13.07
DJ0690-37,782421082864,9,14.62
DJ0690-39,782421082888,5,14.62
DJ2101-02,782421082789,54,7.11
DJ2101-04,782421082796,51,7.11
DJ2101-06,782421082819,3,7.11
BL51701,819835026884,31,4.41
DJ1312-30,782421083076,15,6.43
DJ1312-32,782421083090,14,6.43
DJ1361-31,782421083205,17,12
DJ1361-36,782421083212,17,12
DJ1361-41,782421083229,19,12
DJ4550-01,782421055158,4,12.25
DJ4550-02,782421082765,17,12.25
DJ5200-37,782421083175,18,38.8
DJ5510-37,782421083182,7,14.56
PL23095-NP-OQ,196018330342,15,12
PL23095-NY-OS,196018330328,9,11
PL23095-NY-OQ,196018330359,16,12
GLAS-510,4890808252710,4,30
GLAS-509,4890808250549,10,35
GLAS-507,4890808250525,6,45
PL23098-NO-OQ,196018330380,4,12
PL23098-PK-OS,196018330373,2,11
GLAS-504,4890808250495,13,30
GLAS-505,4890808250501,11,32.5
GLAS-SET-06,4890808250457,9,34
GLAS-501,4890808250464,0,28
GLAS-503,4890808250488,18,38
GLAS-506,4890808250518,15,40
PL23097-NGR-OS,196018338058,6,9
PL23097-NP-OS,196018338065,4,9
PL23096-NB-OQ,196018338034,33,11
PL23096-PK-OQ,196018338041,53,11
PL23094-PK-OS,196018290837,6,10
PL23094-PK-OQ,196018290851,9,11
PL23090-BK-OS,196018138689,11,8
PL23090-WH-OS,196018138696,5,8
PL20037-BK-OS,196018138658,11,6.5
PL20037-RD-OS,196018138665,6,6.5
PL20038-BK-OS,196018138672,7,6.5
WR8255,665752708255,0,6.5
SF21560,810001684457,23,40.586
SF21827,810001684853,7,13.48
CN-07-0567-12,653078942446,1,462.7
CN-21-2016-20,653078942453,7,39.32
COO1008-03,638258903301,19,6.85
COO1008-07,638258903318,40,11.25
COO1008-12,638258903325,13,14.95
ICC77031-TL-S0,828099171698,0,14.95
ICC77031-TL-M0,828099171704,0,14.95
ICC77031-TL-L0,828099171711,1,14.95
ICC77031-TL-X0,828099171728,1,14.95
ICC77031-TL-1X,828099171735,6,16.95
ICC77031-TL-2X,828099171742,7,16.95
ICC77031-TL-3X,828099171759,4,16.95
ICC77052-PB-M0,828099170806,2,24.95
ICC77052-PB-L0,828099170813,1,24.95
ICC77052-PB-X0,828099170820,4,24.95
ICC77016-FH-X0,828099171117,3,19.95
ICC77016-FH-1X,828099171124,2,22.95
XRAG735,848518043900,10,22.75
ICG33026-BK-1X,828099168261,0,19.95
ICG33026-BK-3X,828099168285,0,19.95
ICG32191-BK-S0,828099168018,3,17.95
ICG32191-BK-M0,828099168025,2,17.95
ICG32191-BK-L0,828099168032,2,17.95
ICG32191-BK-X0,828099168049,4,17.95
LP6072653,3700436072653,75,15
LP6032671,3700436032671,24,25
LP6032695,3700436032695,9,25
BL52586,819835027942,11,14.406
BL12826,819835027898,4,9.723
BL12827,819835027911,20,9.723
BL88113,819835026624,18,11.095
BL28516,819835027126,23,11.431
BL52717,819835027140,28,11.515
BL15716,819835027133,16,14.742
BL88016,819835027157,20,11.158
BL88117,819835027164,29,11.543
BL71200,819835027010,36,23.226
SOH26032-BK-M0,760299455935,2,16.95
SOH26032-BK-L0,760299455942,6,16.95
SOH26032-BK-X0,760299455959,8,16.95
SOH31533-BK-L0,760299452293,6,17.5
SOH31533-BK-X0,760299452309,3,17.5
SOH31535-BK-M0,760299452361,2,24.95
SOH31535-BK-X0,760299452385,6,24.95
SOH31535-BK-1X,760299452439,3,26.95
SOH31541-ND-32,760299451937,0,21.95
SOH31541-ND-36,760299451951,0,21.95
SOH31541-ND-38,760299451968,4,21.95
SOH31543-BK-S0,760299455768,12,21.95
SOH31543-BK-M0,760299455775,8,21.95
SOH31543-BK-L0,760299455782,7,21.95
SOH31543-BK-X0,760299455799,11,21.95
SOH31544-BK-S0,760299455805,11,19.95
SOH31544-BK-M0,760299455812,9,19.95
SOH31544-BK-L0,760299455829,11,19.95
SOH31544-BK-X0,760299455836,13,19.95
SOH31560-BK-S0,760299457649,1,16.5
SOH31560-BK-M0,760299457656,2,16.5
SOH31560-BK-X0,760299457670,5,16.5
SOH31561-BK-S0,760299457687,13,12.375
SOH31561-BK-M0,760299457694,16,12.375
SOH31561-BK-L0,760299457700,15,12.375
SOH31561-BK-X0,760299457717,13,12.375
SOH31551-BK-SM,760299452767,11,4.5
SOH31551-BK-LX,760299452774,9,4.5
SOH31551-RD-LX,760299452798,15,4.5
SOH31548-BK-S0,760299452088,10,6.5
SOH31548-BK-M0,760299452095,5,6.5
SOH31548-BK-L0,760299452101,10,6.5
SOH31548-BK-X0,760299452118,23,6.5
SOH31548-ND-M0,760299452132,4,4.875
SOH31548-ND-L0,760299452149,11,4.875
SOH31548-ND-X0,760299452156,20,4.875
MEP282-PK-2X,671241116326,0,18.95
MEP292-BK-SM,671241116722,14,19.95
MEP292-BK-LX,671241116739,18,19.95
MEP292-BK-2X,671241116746,1,21.95
MEP286-LA-SM,671241116937,0,18.95
MEP286-LA-LX,671241116944,12,18.95
MEP286-LA-2X,671241116951,0,20.95
MEP286-BK-SM,671241116906,11,18.95
MEP286-BK-LX,671241116913,12,18.95
NSN-0557-27,657447105364,18,18.45
NSN-0670-05,657447105524,57,22.794
NSN-0670-07,657447105531,15,22.794
NSN-0670-34,657447105586,1,20.04
NSN-0670-37,657447105593,5,20.04
NSN-0960-01,657447105319,0,21.7
NSN-1313-00,657447105647,14,41.97
NSN-1313-04,657447105685,26,11.67
NSN-1313-06,657447105708,1,9.27
COO6000-08,638258903530,27,15.95
COO7000-05,638258903561,47,15.65
COO9000-08,638258903578,17,15
MEP254-RD-SM,671241114971,1,16.95
MEP254-RD-LX,671241114988,2,16.95
MEP256-RD-LX,671241115046,0,16.95
BMS98315,677613983152,0,16.28
BMS52103,677613521033,0,6.83
BMS44009,677613440099,0,52.5
MEP221-BK-SM,671241108727,0,15.95
MEP219-BK-LX,671241108659,0,15.95
MEP220-BK-LX,671241108680,1,15.95
INT054-120IE,850000918474,108,9.98
INT054-60IE,850000918467,71,7.98
INT054-240IE,850000918481,60,14.98
MEPZ101-BK-SM,671241113455,2,15.75
MEPZ101-BK-LX,671241113462,4,15.75
MEP191-BK-SM,671241106785,5,15.95
MEP191-BK-LX,671241106778,5,15.95
MEP197-BK-LX,671241106952,1,15.75
MEP198-BK-LX,671241106983,2,15.75
MEPL304-BK-SM,671241114308,5,15.95
MEPL304-BK-LX,671241114315,4,15.95
MEPL304-BK-OQ,671241114322,9,17.95
MEPL303-BK-SM,671241112182,1,11.95
MEPL303-BK-LX,671241112175,6,11.95
MEPL303-BK-OQ,671241112199,8,13.95
MBL52-BK-S0,677355455665,1,6
MBL52-BK-X0,677355446311,5,6
NSN-0405-03,657447098000,5,26.3
NSN-0405-04,657447098017,15,26.3
SE4365-25,716770101907,22,24.81
NSN-0405-07,657447102103,1,26.3
MEP283-PK-LX,671241116340,1,16.95
PM015-53,022600001553,70,3.87
PM015-77,022600001577,30,3.48
PM015-46,022600001546,89,10.11
PM015-39,022600001539,90,11.01
SHTOU658BLK,7423522573587,16,5.95
SHTOU660BLK,7423522574508,12,9.95
SHTOU661BLK,7423522574515,16,7.95
SHTOU662BLK,7423522574522,5,14.95
SHTOU664BLK,7423522574546,11,9.95
SHTOU665BLK,7423522574553,15,5.95
SHTOU669BLK,7423522574591,11,14.95
SHTOU670BLK,7423522575505,13,14.95
SHTOU671BLK,7423522575512,7,14.95
SHTOU672BLK,7423522575529,7,19.95
SHTOU676BLK,7423522575567,11,10.95
SHTOU680BLK,7423522576502,10,19.95
SHTOU682BLK,7423522576526,14,5.95
SHTOU683BLK,7423522576533,4,7.25
MPF154-BK-SM,845830085885,0,17.95
MPF154-BK-LX,845830085878,0,17.95
MPL591266-BK-OS,845830085953,0,20.95
MPL590266-BK-OS,845830085946,1,18.95
MPL542266-BK-OS,845830085960,7,16.95
LST207-BK-SM,845830043366,1,21.5
LST207-BK-LX,845830043359,1,21.5
LST244-BK-SM,845830058230,2,21.95
LST244-BK-LX,845830058223,0,21.95
SHTOU684BLK,7423522576540,12,4.95
SHTOU685BLK,7423522576557,13,4.95
LST245-BK-SM,845830058254,2,22.95
LST245-BK-LX,845830058506,0,22.95
SHTOU686BLK,7423522576564,17,4.95
SHTOU687BLK,7423522576571,20,4.95
LST240-BK-SM,845830056069,0,19.95
LST240-BK-LX,845830056076,5,19.95
SHTOU696BLK,7423522577561,7,13.95
SHTOU698BLK,7423522577585,18,14.95
SHTOU701BLK,7423522578513,13,22.95
SHTOU705BLK,7423522583593,1,39.95
SHTOU706RED,7423522584514,14,12.95
SHTOU706BLK,7423522584521,0,12.95
SHTOU710WHT,7423522586501,15,16.95
SHTOU710RED,7423522585597,3,16.95
SHTOU712BLK,7423522586532,0,24.95
SHTOU714BLKXL,7423522635629,6,99.95
SHTOU714BLKSM,7423522586570,11,99.95
LST248-BK-SM,845830073615,0,25.95
LST248-BK-LX,845830073608,0,25.95
SHTOU715BLK,7423522596524,0,12.95
SHTOU716BLK,7423522596531,16,12.95
SHTREA090BLU,7423522631652,16,9.95
SHTREA091TUR,7423522631669,14,12.95
GWP2210-LP-OS,703674866865,4,9.95
SHTREA092TUR,7423522631683,11,16.95
SHTREA110PNK,7423522580530,14,12.95
SHTREA110TRA,7423522580547,12,12.95
SHTREA111PUR,7423522580592,17,11.95
SHTREA111TRA,7423522581520,15,11.95
SHTREA112BLU,7423522581582,9,18.95
SHTREA112PNK,7423522581568,11,18.95
SHTREA112TRA,7423522581575,9,18.95
BI-014895HP,6959532326574,28,23.52
BI-014916,6959532333879,15,27.33
BI-014925,6959532333893,22,23.03
NN-FBBRN,672975645304,25,5.5
NN-BSP002,614608261413,5,8
NN-FLO025,672975645083,12,12
NN-SF023,672975645090,7,12
NN-CFX024,672975645106,16,12
NN-UBH032,672975645335,4,12
CRC-SKMTSE,5037353006224,26,25
CRC-SKMMAT,5037353006231,23,30
CRC-SKMTSG,5037353006217,4,25
CRC-SKLUBBUB4,5037353005678,13,8
CRC-SKLUBDC4,5037353005586,0,8
CRC-SKLUBSC4,5037353005562,11,8
CRC-SKLUBAN4,5037353006170,2,9
CRC-SKBDS15,5037353004961,0,12
CRC-PWBDS15,847878002534,0,12.5
CRC-SM-TPLBLK,847878002756,31,12.5
CRC-SM-TPLRED,5037353006361,12,12.5
OMBBM04,850006097845,5,64.5
OMBLL08,855599005536,17,39.5
EVA-1319,813686021319,3,59.5
EVA-1128,813686021128,16,12
KHE-BGA22,825156110027,12,8.5
GN1000324,850010096865,14,13.95
GN1000321,850010096940,6,15.45
GN1000322,850010096957,0,15.45
GN1000323,850010096964,9,15.45
GN1000325,850010096971,14,14.95
GN1000326,850010096988,18,14.95
GN1000327,850010096995,7,14.95
GN1000313,850010096902,0,28.95
GN1000314,850010096919,12,28.95
GN1000401,850010096858,13,33.95
UMBM-HM9-CP,5060140204084,0,6.3
VD-GL4080,812024034080,2,45.96
VD-GL4097,812024034097,2,20.2
VD-GL4137,812024034134,4,15.73
MEP222-RD-LX,671241109441,4,16.95
OX1013-NGT,840215121783,10,14
OX3013-NGT,840215121776,10,14
OX1324-NGT,840215121813,14,9
OX3010-NGT,840215121844,5,10.5
OXAJ1025-2-NGT,840215121790,46,3.5
OXAJ1049-NGT,840215121837,18,8
OX3011-NGT,840215121820,18,13
CN-04-0757-50,653078943092,40,31.1
PD4791-23,603912770254,12,77.5
PD4792-23,603912770926,5,55
PD4793-23,603912770933,18,77.5
DJ1361-09,782421081645,12,7.95
DJ1361-10,782421081669,14,7.95
DJ1361-12,782421081683,4,7.95
DJ1361-70,782421081676,29,12
WVSNNA2SG5,4251460616867,1,79.5
AWVY1SG9,4251460603607,17,45.5
LOV9773,728360599773,6,549
PDRD535-29,603912772180,6,550
WR-KEY-001,785571086737,3,6.5
WR-KEY-002,785571086744,0,6.5
WR-KEY-003,785571086751,8,6.5
WR-KEY-011,785571086836,6,6.5
BL88802,819835027607,25,11.2
BL12809,819835026785,23,10.85
BL12801,819835026778,15,10.85
BL12802,819835027584,13,10.85
BMS44004,677613440044,0,8.93
BMS44005,677613440051,0,14.91
BMS44006,677613440068,0,14.91
BMS44007,677613440075,0,14.91
BMS44008,677613440082,0,14.91
BMS20000,677613200006,0,1.58
HP3446,818631034468,36,6
BL54513,819835023845,44,10.675
BL16737,819835026976,25,15.099
BL26523,819835023821,49,12.95
BL15637,819835027775,26,23.065
LOV0081,6972677430081,71,54
SS445-23,646709445232,1,27.348
SS520-27,646709520274,20,6.276
FE-FF-1033-02,663546904401,14,36.5
FE-FF-1033-09,663546904395,9,36.5
FE-FF-1034-01,663546904098,1,41
FE-FF-1034-04,663546904104,26,41
BV-007MNT,4890808265109,4,21.25
BV-008GRN,4890808265123,2,23.375
BV-008COR,4890808265130,1,23.375
BV-009ORG,4890808265147,2,25.5
BV-027,4890808238738,3,127.5
LW-028RBW,4890808259191,1,72.5
HP3447,818631034475,0,2
HP3448,818631034482,129,2
HP3449,818631034499,48,2
BWX161,848416008308,1,99
BWX162,848416008896,2,60.5
ZOLO-6051,848416008926,3,91
ZOLO-6053,848416009398,5,115
2036-1014,848416007523,3,24.5
2036-1017,848416007554,10,22
2036-1010,848416007486,9,13
2036-1011,848416007493,8,24.5
ELD-LF5213B,4890808245156,6,45
ELD-LF5213,4890808245149,15,45
PEG-012,4890808255667,12,80
BLM5015,4890808255575,12,40
BLM5016,4890808255582,3,40
BLM5018,4890808255605,11,40
BLM5019,4890808255612,3,30
BLM5020,4890808255629,8,30
WS91007,713079910070,119,7.95
IBIC2533,847841025331,29,6.65
IBIC2534,847841025348,28,6.65
VD-GF4257,812024034257,16,17.64
VD-GF4264,812024034264,1,17.64
VD-GF4271,812024034271,5,22.26
VD-GF4288,812024034288,4,22.26
VD-GF4295,812024034295,18,22.68
VD-GF4318,812024034318,2,26.7
VD-GF4325,812024034325,2,25.86
VD-GF4233,812024034233,10,10.038
VD-GF4240,812024034240,7,11.711
SOHSS1121-BK-2X,760299458271,1,7.35
VD-GF4387,812024034387,16,4.98
VD-GF4394,812024034394,13,4.428
VD-GF3861,812024033861,4,22.542
VD-GF3878,812024033878,1,22.542
SOHSS1129-BK-2X,760299458721,8,11.165
VD-GF3854,812024033854,8,28.908
VD-GF3830,812024033830,13,14.994
VD-GF3847,812024033847,23,14.994
VD-GF3793,812024033793,2,10.038
VD-GF3809,812024033809,7,10.038
VD-GF3816,812024033816,2,14.994
VD-GF3823,812024033823,12,14.994
NOBT-W65CO,9342851003153,12,52.5
KS13033,739122130332,27,5
KS13035,739122130356,19,5
VD-GF4172,812024034172,6,8.154
VD-GF4189,812024034189,8,8.154
VD-GF4196,812024034196,1,8.154
CYEM3196,609224032769,0,70.95
EN-DD-0129,844477020129,11,17.99
EN-DD-0143,844477020143,8,28.99
EN-RS-9390,844477019390,4,85.99
EN-RS-0198,844477020198,2,54.99
EN-RS-9222,844477019222,12,64.99
EN-RS-9505,844477019505,15,33.99
EN-RS-9345,844477019345,6,66.99
ZE-RS-9369,844477019369,14,87.99
ZE-MS-9529,844477019529,13,19.99
ZE-RS-1027,844477021027,15,27.99
GX-RS-8850,844477018850,13,39.99
GX-RS-8867,844477018867,12,48.99
GX-MS-9451,844477019451,12,32.99
GX-MS-9468,844477019468,13,32.99
GX-HR-9017,844477019017,16,64.99
GX-HR-9048,844477019048,12,72.99
GX-MS-0167,844477020167,6,20.99
GX-MS-0174,844477020174,10,20.99
GX-BP-0228,844477020228,14,15.99
GX-RS-0211,844477020211,20,49.99
GX-GL-1041,844477021041,10,15.99
GX-RS-0235,844477020235,10,33.99
GX-GL-1065,844477021065,8,22.99
SCB-0925,9782363260925,0,12.85
XRAG874,848518046079,12,27.97
XRAG876,848518046093,12,20.976
XRAG878,848518046116,9,29.724
XRAG919,848518046697,15,46.05
HPB-V37C,794568041772,0,44.9
JJUMA-FU,5060170971819,0,49.5
8284-69,694536307308,6,5.4
8284-PCH,694536307377,3,5.4
8284-SHRMGLW,694536307414,5,5.4
8284-SHRMNPK,694536307421,3,5.4
8284-SHRMSMF,694536307407,4,5.4
8284-STW,694536307162,5,5.4
8284-10,785123871323,7,4.49
8284-11,760921345597,13,4.49
8284-HRTLQRGL,694536302655,0,4.49
8284-CHRRD,760921345504,11,5.4
8284-HRTTASGLTSL,785123871644,10,6.4
8284-HRTTASHOLRD,694536306684,11,6.4
8376-REFHRT,760921346181,5,5.4
8376-REFPLS,694536305588,2,5.4
8376-REFSTR,760921346235,4,5.4
EVA-1180,813686021180,9,62.5
JJHERA-FU,5060170972243,23,59.5
BMS19111,677613191113,0,4.2
BMS19211,677613192110,0,5.25
BMS19311,677613193117,0,4.2
BMS19411,677613194114,0,5.25
BMS52411,677613524119,0,16.28
BMS52466,677613524669,0,16.28
ELD-LF5311,4890808245491,5,99
LP6032688,3700436032688,24,25
LP6071854,3700436071854,31,57.5
8284-HRTNPR,694536307094,16,4.85
8284-HRTNRD,694536307216,9,4.49
8284-PLSNGR,785123869511,15,4.49
8284-PLSNOR,694536303683,8,4.49
8284-PLSNPK,785123869504,10,4.49
8284-STRNPK,760921346501,9,4.49
BLM00094,702730685556,0,195.972
VD-GF3786,812024033786,6,11.526
EEC2168-BK-OS,763036316599,4,14.95
EEC42544-BK-OS,763036316667,0,10.95
EEC2130-NV-OS,763036316551,0,9.95
IBIC2612-2,847841026123,1,6.65
IBIC2607-2,847841026079,7,6.65
LST950366-BK-OS,845830087230,0,19.5
MP595266-BK-OS,845830087179,1,16.5
MP593266-BK-OS,845830087155,2,24.95
PLB87016,802991609510,0,20
STR1313,4041937313159,13,33.53
BL42805,819835028291,16,32.501
STR1314,4041937313142,41,33.53
CB6727,094922426727,12,12
CB6734,094922426734,10,12
CB6741,094922426741,12,12
CB6758,094922426758,12,12
CB6765,094922426765,12,12
CB5818,094922395818,12,12
CB5825,094922395825,11,12
CB5745,860007115745,10,24
CB4584,094922454584,10,2.99
CB4522,094922454522,3,2.99
CB4539,094922454539,10,2.99
CB4546,094922454546,10,2.99
IBIC2603,847841026031,11,6.65
IBIC2698,847841026987,8,6.65
HP3410,818631034109,7,36
HP3411,818631034116,20,19.75
HP3412,818631034123,15,12.5
HP3413,818631034130,6,29
HP3414,818631034147,15,18.25
HP3415,818631034154,9,42.5
HP3416,818631034161,6,26.6
HP3418,818631034185,4,25
HP3419,818631034192,11,26.8
HP3452,818631034529,14,5
HP3453,818631034536,27,2.75
KX1350-BK-A,850034934778,3,8.9625
NXNA011,5060274221513,5,21.75
NXSIM8ST,5060274221506,14,42.5
BIBW-022071ZW,6959532333992,59,29.96
BIBW-022070ZW,6959532334005,45,29.96
BI-014915,6959532326659,24,27.5
BI-014927,6959532326727,0,14.45
BI-014893,6959532333886,26,14.805
BIBW-022067P,6959532326369,0,46.03
SOH31569-BK-M0,760299463831,1,27.265
SOH31569-BK-X0,760299463855,2,27.265
SOH31568-BK-S0,760299463787,10,31.465
SOH31568-BK-M0,760299463794,10,31.465
SOH31568-BK-L0,760299463800,11,31.465
SOH31568-BK-X0,760299463817,11,31.465
BL31265,819835027799,24,9.338
BL32503,819835027997,18,37.863
FE-SH-804N-37,663546905910,1,37.5
FE-SH-805N-37,663546905927,12,32
CG-GG-002,794775094769,52,25
WR2101,9781956562101,0,6.5
WR2071,9781956562071,10,6.5
WR2064,9781956562064,0,6.5
PLB75234,612608642898,9,8
PLB75002,612608642843,14,7.5
PLB75859,612608642928,13,7.5
PLB75865,612608643222,9,8
PLB75865BL,612608642973,17,8
PLB75865PP,612608642980,15,8
PLB75830,612608642959,12,7.5
PLB75831,612608640641,16,7.5
PLB75832R,612608643185,8,7.5
PLB1182,612608642805,15,10
PP028-BK-OS,8932130100287,0,5.5
PP028-RD-OS,8932130200284,0,5.5
PP029-BK-OS,8932130100294,0,2.95
PP030-BK-OS,8932130100300,0,1.95
PP031-BK-OS,8932130100317,0,2.5
PP206-BK-OS,8932131002061,0,6.95
PP8817-WH-OS,8932131088171,0,5.75
PP8818-BK-OS,8932131088188,0,5.5
PP8818-WH-OS,8932131188185,0,5.5
NN-BLALAC,045923591044,9,5
NN-REDLAC,045923592669,1,5
NN-OWHPET,045923592997,6,5
NN-RBRREX,672975644505,17,5.5
NN-TRREX,672975644512,6,5.5
NN-GSTDOM,614608261673,17,10
NN-GSTBER,672975643485,21,10
NN-GSTRST,672975643492,11,10
NN-GSTARI,672975644802,19,10
FTC648-BK-X4,657447306747,4,21
7757-87,3701411600489,28,9.88
FTAF964-LB-SM,657447306044,8,17.5
FTAF964-LB-ML,657447306051,6,17.5
FTAF964-LB-LX,657447306068,5,17.5
FTAF965-RBW-LX,657447306105,1,17
FTAF967-BK-ML,657447306174,2,17
FTAFPTY5-AC-OQ,657447306235,1,15
NSN-0403-21,657447101656,9,33.4
NSN-0403-29,657447101670,10,33.4
NXENH001,5060274221186,8,45
NXABK001,5060274221544,11,21.75
PM089-02,067981089028,41,2.92
BMS3-94417,677613394477,4,52.5
SF20331,810001683337,9,37.98
BL18500,819835028598,27,6.482
BL18510,819835028604,21,6.846
LP6072776,3700436072776,0,50
RGRCR1170-RD,5060404819993,10,11.7
RGRHUD097,5060404819764,0,53
FTC647-GY-X2,657447306716,8,19
FTC647-GY-X4,657447306723,13,19
C22517-BK-OS,883124179940,1,29.15
C22519-BK-OS,883124179971,5,18.15
CP22525,883124180052,3,27.5
CP22527,883124180076,5,22
CP22528,883124180083,5,22
CP22529,883124180090,2,30.25
CP22530,883124180106,0,11
CP22532,883124180120,2,13.75
PDRD186-21,603912771350,2,192.5
PDRD186-29,603912771367,2,192.5
SHTOU815MBL,7423522655603,6,24.95
SHTOU815GLO,7423522655634,9,26.95
SHTOU817MBL,7423522655689,13,25.95
SHTOU724GLO,7423522638644,14,19.95
SHTOU725GLO,7423522638651,7,19.95
SHTOU726GLO,7423522638668,8,19.95
SHTOU729GLO,7423522638699,7,35.95
SHTOU731GLO,7423522639627,12,7.95
SHTOU732GLO,7423522639634,0,13.95
SHTOU735GLO,7423522639665,10,12.95
SHTOU736GLO,7423522639672,6,29.95
SHTOU737GLO,7423522639689,14,19.95
SHTOU741GLO,7423522640623,0,9.95
SHTOU746GLO,7423522640685,5,17.95
